objid,author_ML_score,protege_score,protege_rank,ra,dec,peak_flux,x,y,original_image,obj_size_pixels,evaluation_subset_author_ML_score
img39_isl3454,-1,1.7343421190359771,3870,85.3598,-43.9267,0.00115599985065,2750,3391,J0543.4-4430_aFix_pol_I_Farcsec_5pln_cor.FITS,54,2
img59_isl137,-1,1.7341565661142084,3871,11.0056,-28.8883,0.00573840440554,546,711,Abell_2811_noFix_pol_I_Farcsec_5pln_cor.FITS,45,-1
img78_isl2411,-1,1.734096289534491,3872,3.5965,-30.0182,0.0033455916206,1732,2908,Abell_2744_aFix_pol_I_Farcsec_5pln_cor.FITS,54,-1
img114_isl4099,-1,1.733948151091094,3873,78.7905,-54.4021,0.00450313295607,2453,2146,J0516.6-5430_aFix_pol_I_Farcsec_5pln_cor.FITS,49,-1
img90_isl5354,-1,1.7337193491407643,3874,16.7419,-39.9415,0.00110271523638,2604,2903,J0108.5-4020_aFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
img34_isl2432,-1,1.733594511248501,3875,10.903,-20.7019,0.00098181775446,1590,1496,Abell_2813_noFix_pol_I_Farcsec_5pln_cor.FITS,87,-1
img92_isl475,-1,1.733533821162338,3876,33.8951,-47.0252,0.00049776192237,412,2033,J0212.8-4707_aFix_pol_I_Farcsec_5pln_cor.FITS,111,-1
img111_isl323,-1,1.7334878326594805,3877,173.1782,-42.1236,0.07238116285673,330,2029,J1130.0-4213_aFix_pol_I_Farcsec_5pln_cor.FITS,79,-1
img71_isl1400,-1,1.7334728010886429,3878,13.2568,-48.183,0.00887757656678,845,2811,J0051.1-4833_aFix_pol_I_Farcsec_5pln_cor.FITS,47,-1
img72_isl5457,-1,1.733386266323747,3879,215.152,-54.6896,0.00246131428626,3025,321,J1423.7-5412_aFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img19_isl4780,-1,1.7332135792996834,3880,175.882,-54.2791,0.0034135507003,2618,1905,J1145.6-5420_aFix_pol_I_Farcsec_5pln_cor.FITS,44,1
img15_isl47,-1,1.73311539363328,3881,192.965,-41.1266,6.428028583e-05,68,2243,J1248.7-4118_aFix_pol_I_Farcsec_5pln_cor.FITS,29,-1
img2_isl1381,-1,1.732326302994594,3882,4.2007,-31.3726,0.03772658476146,1441,1856,Abell_2751_aFix_pol_I_Farcsec_5pln_cor.FITS,60,2
img113_isl3908,-1,1.7320206643059883,3883,119.2377,-53.6695,0.00016289131474,2080,559,J0757.7-5315_aFix_pol_I_Farcsec_5pln_cor.FITS,29,-1
img9_isl5069,-1,1.731932376527749,3884,89.7875,-58.5153,0.0003254810784,2351,1934,J0600.8-5835_aFix_pol_I_Farcsec_5pln_cor.FITS,36,2
img34_isl700,-1,1.7316562618814149,3885,11.2806,-20.8346,0.00100628778938,574,1113,Abell_2813_noFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img85_isl2,-1,1.7315549752037505,3886,100.7105,-54.1269,0.00109575148502,14,1326,J0638.7-5358_aFix_pol_I_Farcsec_5pln_cor.FITS,29,-1
img24_isl2019,-1,1.7312814946946573,3887,6.3847,-12.386,0.01551516952196,1693,1703,MACSJ_0025.4-1222B_aFix_pol_I_Farcsec_5pln_cor.FITS,52,-1
img9_isl2693,-1,1.7312400560781436,3888,90.4327,-58.7761,0.00163816051212,1383,1185,J0600.8-5835_aFix_pol_I_Farcsec_5pln_cor.FITS,50,2
img47_isl6149,-1,1.731238498624515,3889,98.524,-48.252,0.00082342711175,3425,2481,J0637.3-4828_aFix_pol_I_Farcsec_5pln_cor.FITS,50,-1
img95_isl4209,-1,1.7312380533652332,3890,86.0841,-47.9049,0.00035258796703,2296,1829,J0545.5-4756_aFix_pol_I_Farcsec_5pln_cor.FITS,30,-1
img14_isl191,-1,1.731142278459537,3891,210.5105,-47.566,0.00039087222563,237,2622,J1358.9-4750_aFix_pol_I_Farcsec_5pln_cor.FITS,38,-1
img74_isl3533,-1,1.731142106268918,3892,212.4748,-42.9027,0.00069711687888,2033,1367,J1410.4-4246_aFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img91_isl1522,-1,1.730738341105851,3893,342.4264,-15.8046,0.00141604298694,926,2596,Abell_2485_noFix_pol_I_Farcsec_5pln_cor.FITS,41,-1
img0_isl2972,-1,1.7306272123528144,3894,95.9595,-55.3651,0.00013553124468,2316,1687,J0625.2-5521_aFix_pol_I_Farcsec_5pln_cor.FITS,86,-1
img11_isl3172,-1,1.7305648433673992,3895,10.2026,-9.8607,4.517184433e-05,2552,172,Abell_85_aFix_pol_I_Farcsec_5pln_cor.FITS,18,-1
img5_isl6103,-1,1.7304649396465257,3896,113.2318,-75.6451,0.0009523486362,2662,168,J0738.1-7506_aFix_pol_I_Farcsec_5pln_cor.FITS,36,2
img111_isl3278,-1,1.730437496876334,3897,172.4688,-42.6957,0.00064940701773,1844,386,J1130.0-4213_aFix_pol_I_Farcsec_5pln_cor.FITS,42,-1
img88_isl3041,-1,1.7304214446310668,3898,358.0082,-26.3799,0.01571169263295,1500,875,Abell_2667_noFix_pol_I_Farcsec_5pln_cor.FITS,39,-1
img97_isl2635,-1,1.730244630836551,3899,91.7657,-49.7788,5.803957806e-05,1790,917,J0607.0-4928_aFix_pol_I_Farcsec_5pln_cor.FITS,27,-1
img80_isl843,-1,1.730206680456012,3900,198.9095,-24.7367,0.00042096820469,958,3372,RXCJ1314_aFix_pol_I_Farcsec_5pln_cor.FITS,26,2
img36_isl4173,-1,1.73016057224839,3901,92.2008,-48.5904,0.00031301033158,2554,2350,J0610.5-4848_aFix_pol_I_Farcsec_5pln_cor.FITS,34,-1
img40_isl5815,-1,1.73015626129617,3902,63.1478,-55.9877,0.00014835262411,3402,79,J0416.7-5525_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img109_isl1016,-1,1.730093691180937,3903,82.7195,-39.1408,0.00925265375818,647,2652,J0528.9-3927_B_aFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
img104_isl4817,-1,1.7298220709680732,3904,100.6659,-54.5927,0.00197003224954,2908,645,J0645.4-5413_aFix_pol_I_Farcsec_5pln_cor.FITS,241,-1
img40_isl3580,-1,1.7297214785808193,3905,63.8572,-54.9403,0.00462998573494,2274,3106,J0416.7-5525_aFix_pol_I_Farcsec_5pln_cor.FITS,32,-1
img35_isl2470,-1,1.729402406064115,3906,104.7273,-55.8214,0.00254995032203,1570,2090,J0658.5-5556_aFix_pol_I_Farcsec_5pln_cor.FITS,55,-1
img7_isl190,-1,1.729283444377494,3907,151.9803,-83.4744,0.0005040943677,156,1654,J0948.6-8327_aFix_pol_I_Farcsec_5pln_cor.FITS,33,2
img21_isl3061,-1,1.7291508199575003,3908,357.7401,-19.6772,0.00010616567624,1810,2408,RXCJ2351.0-19_noFix_pol_I_Farcsec_5pln_cor.FITS,27,-1
img28_isl2697,-1,1.7288791493456086,3909,34.0692,-48.2737,0.0085371541387,1830,1806,J0216.3-4816_aFix_pol_I_Farcsec_5pln_cor.FITS,65,4
img24_isl626,-1,1.7288311242326249,3910,6.8042,-12.4792,0.00261656812722,514,1433,MACSJ_0025.4-1222B_aFix_pol_I_Farcsec_5pln_cor.FITS,48,-1
img14_isl1027,-1,1.7286837367789627,3911,210.14,-47.6334,0.07905382079295,991,2424,J1358.9-4750_aFix_pol_I_Farcsec_5pln_cor.FITS,75,-1
img22_isl5954,-1,1.7284363912303176,3912,356.2466,-27.6691,0.00011680091135,3498,3413,Abell_4038_aFix_pol_I_Farcsec_5pln_cor.FITS,25,-1
img68_isl1156,-1,1.7280823287258955,3913,350.5658,-68.0752,0.00645939435973,938,1082,J2319.2-6750_aFix_pol_I_Farcsec_5pln_cor.FITS,43,-1
img10_isl804,-1,1.728074450028564,3914,40.1089,-1.507,0.01841716336245,1300,1955,Abell_370_afix_pol_I_Farcsec_5pln_cor.FITS,54,-1
img40_isl5205,-1,1.7279381227597832,3915,63.2995,-55.9316,0.00013835496447,3160,244,J0416.7-5525_aFix_pol_I_Farcsec_5pln_cor.FITS,73,-1
img87_isl776,-1,1.72779673653653,3916,252.4411,-73.3287,0.00620887921301,847,2486,J1645.4-7334_aFix_pol_I_Farcsec_5pln_cor.FITS,53,-1
img45_isl461,-1,1.7276717323682456,3917,87.5901,-21.7912,0.00378975768205,284,2140,Abell_3365A_noFix_pol_I_Farcsec_5pln_cor.FITS,43,-1
img18_isl2139,-1,1.7276558406520746,3918,41.7465,-53.3438,0.00191905203665,1184,885,Abell_S295_aFix_pol_I_Farcsec_5pln_cor.FITS,41,2
img91_isl65,-1,1.7276291635393222,3919,342.7398,-15.9578,0.01086126560375,59,2153,Abell_2485_noFix_pol_I_Farcsec_5pln_cor.FITS,44,-1
img40_isl400,-1,1.7274008274823611,3920,65.0845,-54.9414,6.939122778e-05,243,3095,J0416.7-5525_aFix_pol_I_Farcsec_5pln_cor.FITS,29,-1
img33_isl346,-1,1.727338693699065,3921,19.2299,-0.1161,0.00230976054201,485,711,Abell_168_aFix_pol_I_Farcsec_5pln_cor.FITS,52,-1
img62_isl1882,-1,1.7267420754004446,3922,86.0336,-40.7673,0.00069170755919,1028,2400,J0542.8-4100_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img4_isl2887,-1,1.7266890936252848,3923,36.6049,-41.74,0.00027479786365,1455,2217,J0225.9-4154_aFix_pol_I_Farcsec_5pln_cor.FITS,39,2
img91_isl789,-1,1.7266167455016896,3924,342.5657,-16.2995,0.01012804104689,543,1171,Abell_2485_noFix_pol_I_Farcsec_5pln_cor.FITS,66,-1
img47_isl3664,-1,1.7264854818835182,3925,99.2569,-48.2812,0.00029453344611,1954,2401,J0637.3-4828_aFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img12_isl5598,-1,1.7264715749871913,3926,348.4288,-85.3884,0.00092605337957,3231,1027,J2340.1-8510_aFix_pol_I_Farcsec_5pln_cor.FITS,41,-1
img71_isl6036,-1,1.7263750573905443,3927,12.2166,-48.6527,0.00012467769105,2832,1456,J0051.1-4833_aFix_pol_I_Farcsec_5pln_cor.FITS,49,-1
img44_isl1310,-1,1.7262175656021408,3928,7.358,-50.1615,0.00768594487116,771,1982,J0027.3-5015_aFix_pol_I_Farcsec_5pln_cor.FITS,44,-1
img12_isl5680,-1,1.726168405726443,3929,348.3108,-85.2601,0.01008568362423,3301,1388,J2340.1-8510_aFix_pol_I_Farcsec_5pln_cor.FITS,38,-1
img94_isl3021,-1,1.7261681032423268,3930,49.5007,-44.2283,0.00013971994674,1715,1759,J0317.9-4414_aFix_pol_I_Farcsec_5pln_cor.FITS,65,-1
img40_isl2130,-1,1.726020374411176,3931,64.3953,-55.1951,0.00757398478501,1386,2373,J0416.7-5525_aFix_pol_I_Farcsec_5pln_cor.FITS,45,-1
img25_isl1751,-1,1.7259481135735022,3932,46.75,-77.85,0.00825958825267,1239,1780,J0303.7-7752_aFix_pol_I_Farcsec_5pln_cor.FITS,40,-1
img40_isl5177,-1,1.7259036736246474,3933,63.3204,-55.9595,8.359718094e-05,3125,164,J0416.7-5525_aFix_pol_I_Farcsec_5pln_cor.FITS,45,-1
img20_isl3463,-1,1.7258157935712417,3934,84.9206,-43.5417,0.0012729740002,2074,1327,J0540.1-4322_aFix_pol_I_Farcsec_5pln_cor.FITS,47,-1
img31_isl2354,-1,1.7256439348252228,3935,83.0783,-11.4194,0.00224569161868,1794,2085,Abell_545_aFix_pol_I_Farcsec_5pln_cor.FITS,38,-1
img52_isl6192,-1,1.7251836107493703,3936,229.2921,-83.9396,0.00022419219752,3463,651,J1539.5-8335_aFix_pol_I_Farcsec_5pln_cor.FITS,40,-1
img101_isl5865,-1,1.725090649803865,3937,189.3508,-48.6396,0.0069637027547,3072,1127,J1240.2-4825_aFix_pol_I_Farcsec_5pln_cor.FITS,42,-1
img84_isl2310,-1,1.7247737403860368,3938,55.875,-53.6917,0.00109968081401,1471,1566,J0342.8-5338_aFix_pol_I_Farcsec_5pln_cor.FITS,32,-1
img40_isl4328,-1,1.7246395234861742,3939,63.5958,-55.1482,0.00027742292859,2701,2505,J0416.7-5525_aFix_pol_I_Farcsec_5pln_cor.FITS,34,-1
img90_isl5273,-1,1.724516491246302,3940,16.7449,-39.7786,0.01644309063689,2599,3372,J0108.5-4020_aFix_pol_I_Farcsec_5pln_cor.FITS,115,-1
img48_isl932,-1,1.7245039502745974,3941,72.9016,-3.0354,0.00426177385219,862,1549,PLCK_G200.9-28.2_aFix_pol_I_Farcsec_5pln_cor.FITS,45,-1
img46_isl2750,-1,1.7242995757588928,3942,54.0683,-40.5756,0.01331252488029,1750,1863,J0336.3-4037_aFix_pol_I_Farcsec_5pln_cor.FITS,173,-1
img101_isl54,-1,1.7239356461140736,3943,190.933,-48.4901,0.00430086578014,57,1554,J1240.2-4825_aFix_pol_I_Farcsec_5pln_cor.FITS,40,-1
img73_isl193,-1,1.7239111698800116,3944,126.255,-57.462,0.00650385409913,177,644,J0820.9-5704_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img26_isl435,1,1.7236352083984328,3945,80.564,-13.5599,0.00243128647482,700,1561,RXC_J0520.7-1328_aFix_pol_I_Farcsec_5pln_cor.FITS,53,-1
img54_isl2370,-1,1.7232786565566278,3946,72.6747,-44.8436,0.00206198605452,1332,1251,J0449.9-4440_aFix_pol_I_Farcsec_5pln_cor.FITS,216,-1
img51_isl1835,-1,1.7230871258287346,3947,202.1245,-31.5706,0.00023824529197,1433,1572,Abell_3558_aFix_pol_I_Farcsec_5pln_cor.FITS,30,-1
img105_isl2138,-1,1.7230739087493625,3948,59.0898,-82.2682,0.00019435385533,1213,1561,J0351.1-8212_aFix_pol_I_Farcsec_5pln_cor.FITS,29,-1
img35_isl867,-1,1.7229092775827477,3949,105.3837,-55.6746,7.283935866e-05,504,2506,J0658.5-5556_aFix_pol_I_Farcsec_5pln_cor.FITS,51,-1
img72_isl3913,-1,1.7228811976447984,3950,215.7101,-54.7564,0.00539330321838,2095,135,J1423.7-5412_aFix_pol_I_Farcsec_5pln_cor.FITS,43,-1
img98_isl2239,-1,1.7228773080099522,3951,145.2473,-76.6817,0.0022030651913,2132,721,J0943.4-7619_aFix_pol_I_Farcsec_5pln_cor.FITS,38,-1
img90_isl5816,-1,1.7222215673040493,3952,16.6014,-40.4343,0.00239627609968,2905,1482,J0108.5-4020_aFix_pol_I_Farcsec_5pln_cor.FITS,56,-1
img75_isl1221,-1,1.7220403127864357,3953,98.4965,-56.0901,0.00396980115577,669,1959,J0631.3-5610_aFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img57_isl2269,-1,1.7216099371785845,3954,229.5046,-46.71,0.00328644113714,1994,1297,J1518.3-4632_aFix_pol_I_Farcsec_5pln_cor.FITS,34,-1
img17_isl1701,-1,1.7215637846929412,3955,241.2428,-76.1346,0.00022063321491,1209,622,J1601.7-7544_aFix_pol_I_Farcsec_5pln_cor.FITS,34,-1
img50_isl345,-1,1.7215423293953915,3956,63.2773,-71.2339,0.00072082880075,259,1827,J0406.7-7116_aFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
img25_isl3839,-1,1.721488148506023,3957,44.3212,-77.9964,0.00447388123647,2699,1348,J0303.7-7752_aFix_pol_I_Farcsec_5pln_cor.FITS,44,-1
img3_isl4361,-1,1.7213213868205373,3958,202.4224,-31.9057,0.00254487863951,2732,1106,Abell_3562_aFix_pol_I_Farcsec_5pln_cor.FITS,40,-1
img67_isl3400,-1,1.7213198253948576,3959,52.0355,-55.6389,0.00333878540845,2013,2031,J0328.6-5542_aFix_pol_I_Farcsec_5pln_cor.FITS,43,-1
img66_isl2486,-1,1.7212101922521503,3960,108.2496,-60.7338,0.00057106665773,1410,1060,J0712.0-6030_aFix_pol_I_Farcsec_5pln_cor.FITS,27,2
img2_isl1155,-1,1.7211798412166026,3961,4.284,-31.4803,0.00354755318666,1228,1531,Abell_2751_aFix_pol_I_Farcsec_5pln_cor.FITS,33,1
img39_isl386,-1,1.721076930984428,3962,86.5457,-44.6584,0.00444401073945,308,1280,J0543.4-4430_aFix_pol_I_Farcsec_5pln_cor.FITS,39,2
img70_isl1587,-1,1.7209916780881056,3963,81.7797,-47.822,0.00577930053631,1121,81,J0525.8-4715_aFix_pol_I_Farcsec_5pln_cor.FITS,42,-1
img16_isl4794,-1,1.7208993615966526,3964,77.0981,-44.9928,0.00864061390695,2665,2670,J0510.2-4519_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img40_isl5779,-1,1.7208760474135818,3965,63.1516,-55.9575,0.00011919726138,3397,166,J0416.7-5525_aFix_pol_I_Farcsec_5pln_cor.FITS,64,-1
img35_isl3582,-1,1.7208289928632905,3966,104.2898,-55.7912,0.1080572128678,2279,2176,J0658.5-5556_aFix_pol_I_Farcsec_5pln_cor.FITS,64,-1
img43_isl310,-1,1.720822200101912,3967,282.4477,-77.1224,0.00545199141363,257,1795,J1840.6-7709_aFix_pol_I_Farcsec_5pln_cor.FITS,44,-1
img114_isl4960,-1,1.720816808844766,3968,78.5197,-54.9167,0.00619286324175,2914,591,J0516.6-5430_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img97_isl457,-1,1.720453434583911,3969,92.5284,-49.1677,0.00169135735255,287,2751,J0607.0-4928_aFix_pol_I_Farcsec_5pln_cor.FITS,38,-1
img56_isl4014,-1,1.719876614820519,3970,3.0673,-19.2508,0.02906479310172,2590,2448,Abell_13_noFix_pol_I_Farcsec_5pln_cor.FITS,70,-1
img100_isl724,-1,1.7196985286087365,3971,351.4006,-11.9902,0.01360116936024,1535,2115,Abell_2597_noFix_pol_I_Farcsec_5pln_cor.FITS,130,-1
img6_isl1593,-1,1.7194523894538556,3972,6.8332,-18.9586,0.00444197485844,1581,3307,Abell_33_noFix_pol_I_Farcsec_5pln_cor.FITS,36,2
img63_isl3161,-1,1.7190435050631707,3973,64.3713,-11.7151,0.00221562568191,1793,2287,MACSJ0417.5-1155_aFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img16_isl3057,-1,1.7189462424966422,3974,77.5029,-45.3432,0.00130379873645,1840,1664,J0510.2-4519_aFix_pol_I_Farcsec_5pln_cor.FITS,158,-1
img72_isl1329,-1,1.7188666393340706,3975,216.4528,-54.6768,0.01322315311697,859,361,J1423.7-5412_aFix_pol_I_Farcsec_5pln_cor.FITS,47,-1
img109_isl6380,-1,1.7187298139225688,3976,81.6628,-39.9088,5.2613153e-05,2993,439,J0528.9-3927_B_aFix_pol_I_Farcsec_5pln_cor.FITS,32,-1
img69_isl1085,-1,1.7186271801824584,3977,49.0822,-45.1211,0.00547185428363,746,2718,J0314.3-4525_aFix_pol_I_Farcsec_5pln_cor.FITS,252,-1
img97_isl4011,-1,1.7186131917411778,3978,91.2635,-49.3707,0.00094135883142,2776,2144,J0607.0-4928_aFix_pol_I_Farcsec_5pln_cor.FITS,30,-1
img29_isl3903,-1,1.7175601888711522,3979,94.1118,-48.3825,0.01125333159956,1943,64,J0616.8-4748_aFix_pol_I_Farcsec_5pln_cor.FITS,65,-1
img71_isl951,-1,1.7174230120399108,3980,13.3778,-48.6379,0.00357826276053,622,1499,J0051.1-4833_aFix_pol_I_Farcsec_5pln_cor.FITS,33,-1
img4_isl2780,-1,1.7173941155671095,3981,36.6265,-41.5894,0.00260049629646,1408,2651,J0225.9-4154_aFix_pol_I_Farcsec_5pln_cor.FITS,38,1
img43_isl955,-1,1.7173362372720358,3982,281.8298,-77.5148,0.00709202694959,685,679,J1840.6-7709_aFix_pol_I_Farcsec_5pln_cor.FITS,40,-1
img27_isl429,-1,1.7172527859679023,3983,16.2227,-21.4462,0.00444067601119,308,3113,Abell_133_aFix_pol_I_Farcsec_5pln_cor.FITS,47,-1
img100_isl1448,-1,1.7170214290046246,3984,350.8657,-12.4068,0.00402195799572,3040,914,Abell_2597_noFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img37_isl3948,-1,1.7168982952279084,3985,86.2153,-25.096,0.00240535144236,3287,3374,Abell_548_aFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
img42_isl4183,-1,1.71684024958306,3986,4.917,-25.5902,0.0019844497535,2471,2205,Abell_22_aFix_pol_I_Farcsec_5pln_cor.FITS,48,-1
img93_isl1583,-1,1.7164925366826689,3987,4.3798,-66.1888,0.00274547482608,795,1400,J0014.3-6604_aFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img78_isl876,-1,1.7164156065506702,3988,4.0268,-30.6486,0.01985953903356,616,1006,Abell_2744_aFix_pol_I_Farcsec_5pln_cor.FITS,38,-1
img8_isl6746,-1,1.716294564448626,3989,341.6054,-44.5818,0.00973330258597,3045,1645,Abell_S1063_nofix_pol_I_Farcsec_5pln_cor.FITS,34,-1
img18_isl5348,-1,1.7162212750495234,3990,40.7143,-53.2481,7.592219946e-05,3044,1169,Abell_S295_aFix_pol_I_Farcsec_5pln_cor.FITS,32,1
img91_isl4125,-1,1.7159239031858535,3991,342.0381,-16.4889,0.00220539291049,2001,626,Abell_2485_noFix_pol_I_Farcsec_5pln_cor.FITS,43,-1
img45_isl2570,-1,1.715765148933613,3992,87.0316,-21.5221,6.221268199e-05,1777,2918,Abell_3365A_noFix_pol_I_Farcsec_5pln_cor.FITS,29,-1
img39_isl1539,-1,1.7157431153325526,3993,86.0885,-44.7918,0.00055470566996,1246,902,J0543.4-4430_aFix_pol_I_Farcsec_5pln_cor.FITS,37,2
img75_isl383,-1,1.7153308511666752,3994,98.7634,-55.6523,0.00046985809016,223,3215,J0631.3-5610_aFix_pol_I_Farcsec_5pln_cor.FITS,34,-1
img112_isl5551,-1,1.7152562766897668,3995,313.289,-82.3844,0.00040410388469,2879,2696,J2104.9-8243_aFix_pol_I_Farcsec_5pln_cor.FITS,31,-1
img41_isl5066,-1,1.7146888528404536,3996,19.1823,-55.5098,0.02213504113311,2182,40,J0117.8-5455_aFix_pol_I_Farcsec_5pln_cor.FITS,53,-1
img21_isl3017,-1,1.714610301842549,3997,357.7488,-20.1636,0.00046509403685,1787,1007,RXCJ2351.0-19_noFix_pol_I_Farcsec_5pln_cor.FITS,41,-1
img69_isl6146,-1,1.7144885014614342,3998,48.1602,-45.0553,0.00423359970731,2708,2918,J0314.3-4525_aFix_pol_I_Farcsec_5pln_cor.FITS,46,-1
img114_isl3297,-1,1.714130894547548,3999,79.0267,-54.5941,0.00193050346244,2038,1568,J0516.6-5430_aFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img63_isl4877,-1,1.714030009357134,4000,64.0338,-12.2737,0.01015422164388,2743,677,MACSJ0417.5-1155_aFix_pol_I_Farcsec_5pln_cor.FITS,46,-1
img18_isl3462,-1,1.7138497365929333,4001,41.3258,-53.0517,0.00164932317082,1942,1767,Abell_S295_aFix_pol_I_Farcsec_5pln_cor.FITS,36,2
img64_isl640,-1,1.7136770080538082,4002,73.961,-10.7227,0.0024981710895,525,350,Abell_521_noFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
img108_isl4314,-1,1.713621123834454,4003,84.5798,-40.3283,0.00026650013409,2710,3205,J0540.1-4050_aFix_pol_I_Farcsec_5pln_cor.FITS,29,1
img30_isl2027,-1,1.7134580042535492,4004,256.5538,-81.7193,0.00275429200023,1643,3082,J1705.1-8210_aFix_pol_I_Farcsec_5pln_cor.FITS,31,1
img17_isl3446,-1,1.7134128649662537,4005,239.7727,-75.6733,0.00784092795057,2267,1988,J1601.7-7544_aFix_pol_I_Farcsec_5pln_cor.FITS,44,-1
img73_isl2191,-1,1.7133869903121617,4006,125.5076,-57.1171,0.00194376377514,1384,1695,J0820.9-5704_aFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
img28_isl1489,-1,1.7133356663015138,4007,34.5002,-48.4478,0.0004902125677,968,1279,J0216.3-4816_aFix_pol_I_Farcsec_5pln_cor.FITS,47,2
img109_isl3182,-1,1.7133079650132,4008,82.3166,-39.4506,0.00010046931362,1547,1762,J0528.9-3927_B_aFix_pol_I_Farcsec_5pln_cor.FITS,27,-1
img44_isl3463,-1,1.713212211025361,4009,6.6289,-49.8097,0.01144110171346,2119,2998,J0027.3-5015_aFix_pol_I_Farcsec_5pln_cor.FITS,50,-1
img75_isl3869,-1,1.7131489272068208,4010,97.8467,-56.2547,0.00192256447189,1713,1490,J0631.3-5610_aFix_pol_I_Farcsec_5pln_cor.FITS,39,-1
img19_isl4644,-1,1.7126156218099864,4011,175.9357,-53.9869,6.112866711e-05,2533,2747,J1145.6-5420_aFix_pol_I_Farcsec_5pln_cor.FITS,28,1
img90_isl5945,-1,1.7124957915878551,4012,16.5589,-40.6905,0.00137846522355,2994,744,J0108.5-4020_aFix_pol_I_Farcsec_5pln_cor.FITS,106,-1
img46_isl1622,-1,1.7124137279403484,4013,54.3524,-40.8261,0.0006458907616,1131,1140,J0336.3-4037_aFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
img13_isl3690,-1,1.7121847562982215,4014,22.6347,-13.8973,0.00309373127414,2847,840,Abell_209_aFix_pol_I_Farcsec_5pln_cor.FITS,31,2
img9_isl1984,-1,1.711942624936951,4015,90.6384,-58.6475,0.04698429273928,1073,1554,J0600.8-5835_aFix_pol_I_Farcsec_5pln_cor.FITS,79,1
img43_isl5176,-1,1.7114885173583714,4016,278.1687,-77.126,0.00169961451015,3002,1793,J1840.6-7709_aFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img54_isl6721,-1,1.711369708730908,4017,71.8174,-44.8543,0.00094239525986,3082,1215,J0449.9-4440_aFix_pol_I_Farcsec_5pln_cor.FITS,39,-1
img108_isl582,-1,1.7111376355864378,4018,85.5779,-40.8613,0.00100324912409,528,1669,J0540.1-4050_aFix_pol_I_Farcsec_5pln_cor.FITS,35,2
img19_isl3826,-1,1.7106446686455954,4019,176.1519,-54.2983,0.00061231518599,2164,1852,J1145.6-5420_aFix_pol_I_Farcsec_5pln_cor.FITS,37,2
img0_isl3666,-1,1.7105296292366177,4020,95.6166,-54.9386,0.00054579815185,2890,2911,J0625.2-5521_aFix_pol_I_Farcsec_5pln_cor.FITS,31,-1
img111_isl1198,-1,1.7102353015752665,4021,172.9165,-42.2282,0.0003634670863,890,1731,J1130.0-4213_aFix_pol_I_Farcsec_5pln_cor.FITS,57,-1
img44_isl4297,-1,1.7098390099917364,4022,6.3494,-50.6041,0.00156851733031,2624,708,J0027.3-5015_aFix_pol_I_Farcsec_5pln_cor.FITS,34,-1
img19_isl904,-1,1.7090592596072611,4023,177.0719,-54.2852,0.00506038440142,617,1885,J1145.6-5420_aFix_pol_I_Farcsec_5pln_cor.FITS,47,2
img61_isl6073,-1,1.7090192908075743,4024,115.4049,-54.2235,0.00087318506688,3368,1363,J0745.1-5404_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img93_isl2284,-1,1.7089167034368524,4025,4.1405,-66.5521,0.00021313919767,1083,357,J0014.3-6604_aFix_pol_I_Farcsec_5pln_cor.FITS,29,-1
img104_isl5379,-1,1.708816625157355,4026,100.4864,-54.3573,0.04398239229306,3216,1319,J0645.4-5413_aFix_pol_I_Farcsec_5pln_cor.FITS,73,-1
img72_isl5261,-1,1.7082862875460894,4027,215.2361,-54.3379,0.0006042245316,2895,1335,J1423.7-5412_aFix_pol_I_Farcsec_5pln_cor.FITS,34,-1
img50_isl1221,-1,1.7079429401070771,4028,62.7375,-71.6266,9.252415365e-05,778,707,J0406.7-7116_aFix_pol_I_Farcsec_5pln_cor.FITS,30,-1
img11_isl678,-1,1.7079140269277282,4029,10.8747,-8.9449,0.00020595011296,553,2932,Abell_85_aFix_pol_I_Farcsec_5pln_cor.FITS,46,-1
img99_isl1565,-1,1.7076465508062677,4030,351.185,-40.6793,0.06068538504515,1945,3262,Abell_S1121_noFix_pol_I_Farcsec_5pln_cor.FITS,62,-1
